ImgName,chars,charBB
test/2301_6.png,Brady,"[[  6.   3.  28.  45.]
 [ 36.  18.  16.  31.]
 [ 52.  19.  22.  34.]
 [ 75.  11.  31.  46.]
 [106.  24.  29.  43.]]"
test/2301_7.png,Kari,"[[12.  6. 28. 39.]
 [39. 20. 20. 25.]
 [59. 21. 19. 27.]
 [75. 14. 18. 38.]]"
test/2303_2.png,View,"[[ 6.  3. 37. 38.]
 [43.  4. 15. 38.]
 [55. 15. 24. 28.]
 [77. 16. 37. 25.]]"
test/2305_1.png,5,[ 11.   7.  72. 102.]
test/230_1.png,Advertise,"[[  9.   6.  27.  36.]
 [ 37.   9.  22.  38.]
 [ 61.  23.  17.  23.]
 [ 78.  27.  20.  26.]
 [ 98.  29.  14.  25.]
 [111.  29.  13.  29.]
 [125.  29.   6.  32.]
 [133.  38.  13.  24.]
 [149.  42.  18.  21.]]"
test/230_2.png,on,"[[ 2.  3. 22. 25.]
 [26.  7. 20. 23.]]"
test/230_3.png,me,"[[ 4.  2. 29. 25.]
 [34.  9. 18. 24.]]"
test/230_4.png,its,"[[ 6.  3.  6. 15.]
 [12.  5.  6. 14.]
 [22. 10.  6. 10.]]"
test/230_5.png,easier,"[[ 2.  3. 10. 14.]
 [12.  4.  8. 14.]
 [19.  7.  8. 13.]
 [28.  3.  3. 16.]
 [31.  7.  8. 14.]
 [40.  9.  7. 12.]]"
test/230_6.png,than,"[[ 2.  5.  5. 14.]
 [ 8.  2.  9. 20.]
 [17.  9.  8. 15.]
 [25. 11.  9. 12.]]"
test/230_7.png,you,"[[ 3.  2. 10. 16.]
 [13.  4.  8. 15.]
 [21.  6. 10. 14.]]"
test/2311_1.png,WELCOME,"[[  4.   7.  24.  33.]
 [ 28.   8.  13.  28.]
 [ 42.   6.  14.  29.]
 [ 55.   5.  17.  29.]
 [ 71.   4.  15.  28.]
 [ 88.   5.  18.  29.]
 [105.   7.  17.  28.]]"
test/2312_1.png,33,"[[ 6.  3. 35. 48.]
 [46.  2. 35. 50.]]"
test/2313_1.png,21,"[[ 7.  5. 32. 48.]
 [39.  3. 25. 48.]]"
test/2314_1.png,Number,"[[  3.   4.  22.  38.]
 [ 24.  12.  18.  31.]
 [ 42.   8.  30.  37.]
 [ 73.   2.  18.  39.]
 [ 90.   7.  19.  36.]
 [107.   8.  13.  33.]]"
test/2314_6.png,Surrey,"[[ 5.  1. 18. 25.]
 [23.  7. 14. 19.]
 [38.  7. 12. 18.]
 [50.  8. 11. 16.]
 [63.  7. 15. 16.]
 [77.  7. 13. 21.]]"
test/2314_7.png,Mews,"[[ 6.  4. 26. 21.]
 [32.  8. 13. 16.]
 [46.  9. 20. 16.]
 [67.  7. 15. 18.]]"
test/2314_8.png,Click,"[[ 4.  6. 15. 25.]
 [20.  5.  5. 26.]
 [26.  6.  6. 25.]
 [32. 10. 13. 19.]
 [45.  5. 15. 25.]]"
test/2316_1.png,17,"[[ 7.  6. 14. 28.]
 [24.  6. 27. 29.]]"
test/2316_2.png,Penrose,"[[ 4.  5. 15. 15.]
 [19.  7.  9. 13.]
 [29.  7.  9. 12.]
 [38.  7.  8. 12.]
 [46.  7. 10. 13.]
 [54.  6. 10. 14.]
 [64.  5. 13. 14.]]"
test/2316_3.png,Court,"[[ 5.  3. 14. 16.]
 [18.  6. 10. 11.]
 [28.  6. 10. 13.]
 [38.  6.  8. 13.]
 [46.  4.  8. 15.]]"
test/2319_1.png,DEALING,"[[ 13.  30.  21.  54.]
 [ 34.  25.  16.  56.]
 [ 50.  24.  18.  53.]
 [ 67.  25.  16.  50.]
 [ 84.  19.  10.  56.]
 [ 94.  17.  23.  54.]
 [116.  16.  25.  52.]]"
test/2319_2.png,DRUGS,"[[ 7. 21. 21. 55.]
 [29. 22. 21. 50.]
 [50. 18. 19. 54.]
 [72. 12. 19. 57.]
 [92.  8. 23. 60.]]"
test/2319_3.png,DONT,"[[ 7. 19. 21. 54.]
 [28. 12. 20. 56.]
 [48.  9. 21. 60.]
 [72.  4. 31. 61.]]"
test/2319_6.png,WELL,"[[14. 12. 29. 54.]
 [44. 11. 18. 56.]
 [61.  9. 22. 53.]
 [83.  7. 17. 56.]]"
test/2319_8.png,OURSELVES,"[[ 11.  17.  20.  59.]
 [ 31.  18.  20.  55.]
 [ 51.  16.  20.  62.]
 [ 71.  14.  19.  63.]
 [ 90.  12.  15.  58.]
 [107.  12.  13.  59.]
 [123.   8.  21.  63.]
 [144.   8.  18.  61.]
 [160.   4.  26.  65.]]"
test/2319_9.png,IN,"[[ 9. 13. 13. 59.]
 [22.  9. 25. 63.]]"
test/231_1.png,GIVE,"[[ 4.  6. 15. 16.]
 [21.  5.  6. 14.]
 [27.  2. 16. 17.]
 [44.  6. 17. 15.]]"
test/231_2.png,WAY,"[[ 4.  5. 17. 12.]
 [21.  6. 13. 13.]
 [32.  5. 11. 13.]]"
test/2320_1.png,2419,"[[  2.   9.  48.  76.]
 [ 53.   7.  44.  78.]
 [106.   4.  39.  82.]
 [153.   6.  49.  76.]]"
test/2327_1.png,Bellway,"[[  6.  15.  26.  31.]
 [ 33.  20.  21.  27.]
 [ 54.  11.  12.  34.]
 [ 64.   9.   9.  34.]
 [ 74.  16.  32.  25.]
 [105.  14.  23.  27.]
 [127.  10.  30.  32.]]"
test/2327_2.png,Stylish,"[[ 3. 12. 20. 29.]
 [23. 13. 12. 29.]
 [32. 16. 17. 27.]
 [48. 11.  8. 27.]
 [56. 10.  6. 26.]
 [63. 14. 16. 24.]
 [77.  6. 21. 31.]]"
test/2327_3.png,new,"[[ 4. 11. 19. 21.]
 [23. 10. 16. 22.]
 [41.  7. 22. 23.]]"
test/2329_1.png,Making,"[[ 5.  4. 15. 20.]
 [20.  8.  8. 13.]
 [28.  4.  9. 17.]
 [36.  3.  4. 18.]
 [40.  7.  9. 14.]
 [50.  7. 10. 18.]]"
test/2329_2.png,it,"[[ 4.  3.  5. 18.]
 [ 8.  6.  7. 16.]]"
test/2329_3.png,better,"[[ 3.  2. 11. 20.]
 [14.  9.  9. 11.]
 [23.  5.  6. 15.]
 [30.  4.  5. 16.]
 [36.  7.  9. 13.]
 [44.  7.  7. 11.]]"
test/232_1.png,STATE,"[[ 6.  6. 14. 24.]
 [20.  6. 14. 24.]
 [34. 10. 15. 23.]
 [49.  7. 13. 21.]
 [62.  7. 15. 26.]]"
test/232_2.png,BANK,"[[ 4.  2. 16. 25.]
 [21.  4. 13. 23.]
 [37.  6. 22. 21.]
 [60.  3. 16. 25.]]"
test/232_3.png,OF,"[[ 2.  5. 24. 23.]
 [27.  4. 14. 22.]]"
test/232_4.png,INDIA,"[[ 6.  5.  6. 22.]
 [13.  6. 19. 21.]
 [34.  5. 17. 23.]
 [54.  5.  7. 23.]
 [61.  7. 19. 23.]]"
test/2332_1.png,IVY,"[[ 33.  62. 284. 371.]
 [331.  17. 287. 393.]
 [649.  54. 220. 393.]]"
test/2332_2.png,COTTAGE,"[[  41.  144.  328.  371.]
 [ 283.  305.  293.  340.]
 [ 581.  320.  252.  413.]
 [ 879.  401.  284.  351.]
 [1163.  366.  283.  379.]
 [1426.  242.  306.  369.]
 [1646.   66.  342.  349.]]"
test/2334_1.png,10,"[[ 18.  36. 173. 320.]
 [274.   5. 246. 375.]]"
test/2335_1.png,PEACE,"[[ 9.  8. 15. 31.]
 [23.  7. 17. 29.]
 [39.  8. 14. 32.]
 [53.  8. 16. 30.]
 [69.  6. 15. 33.]]"
test/2335_2.png,HAVEN,"[[ 5.  9. 15. 29.]
 [22. 10. 13. 30.]
 [35. 10. 14. 33.]
 [49. 12. 15. 32.]
 [64. 11. 18. 30.]]"
test/2336_2.png,Child,"[[ 5.  4. 16. 23.]
 [22.  5. 13. 22.]
 [37.  5.  6. 17.]
 [42.  4.  5. 22.]
 [47.  4. 16. 19.]]"
test/2336_3.png,First,"[[ 7.  3. 11. 21.]
 [19.  4.  5. 19.]
 [24.  7. 10. 16.]
 [35.  7. 11. 15.]
 [45.  2. 13. 20.]]"
test/2336_4.png,and,"[[ 7.  8. 11. 19.]
 [19.  9. 12. 17.]
 [33.  7. 14. 19.]]"
test/2338_3.png,SPACE,"[[ 4.  7. 16. 24.]
 [18.  7. 12. 23.]
 [29.  6. 13. 24.]
 [42.  3. 16. 26.]
 [55.  3. 15. 24.]]"
test/2338_4.png,FOR,"[[ 3.  8. 13. 26.]
 [16.  7. 19. 26.]
 [34.  6. 14. 25.]]"
test/2338_5.png,LESS,"[[ 4.  9. 15. 27.]
 [18.  6. 17. 30.]
 [35.  5. 17. 28.]
 [52.  5. 17. 28.]]"
test/2340_1.png,CALA,"[[ 5.  5. 12. 13.]
 [18.  6. 11. 16.]
 [29.  5. 10. 17.]
 [37.  8. 16. 16.]]"
test/2340_2.png,HOMES,"[[ 5.  4. 12. 16.]
 [18.  5. 13. 18.]
 [30.  7. 14. 14.]
 [45.  9.  9. 14.]
 [54.  8.  9. 15.]]"
test/2340_3.png,AT,"[[ 2.  4. 10. 11.]
 [13.  3. 12. 14.]]"
test/2342_2.png,for,"[[ 7.  5. 23. 45.]
 [28. 20. 28. 31.]
 [57. 17. 23. 35.]]"
test/2342_3.png,WellChild,"[[  3.   6.  57.  46.]
 [ 54.  20.  25.  37.]
 [ 80.   6.  12.  49.]
 [ 92.   7.  13.  48.]
 [123.   5.  36.  49.]
 [156.   7.  28.  45.]
 [185.  11.  13.  47.]
 [198.   7.  13.  49.]
 [209.   8.  30.  50.]]"
test/2342_4.png,Visits,"[[  6.  10.  38.  45.]
 [ 43.  13.  13.  43.]
 [ 53.  22.  24.  32.]
 [ 75.  14.  11.  44.]
 [ 86.  16.  20.  40.]
 [106.  22.  23.  38.]]"
test/234_2.png,Bank,"[[ 4.  4. 12. 19.]
 [17.  7.  7. 15.]
 [25.  7. 11. 16.]
 [35.  2. 11. 19.]]"
test/234_3.png,of,"[[ 2.  8. 11. 14.]
 [14.  4.  8. 18.]]"
test/234_4.png,India,"[[ 3.  4.  8. 18.]
 [12.  7. 12. 16.]
 [25.  3. 11. 19.]
 [37.  2.  6. 21.]
 [44.  6. 11. 18.]]"
test/2351_1.png,Kellimar,"[[  8.   7.  90. 103.]
 [ 84.  59.  46.  59.]
 [129.  17.  39. 112.]
 [169.  23.  32. 112.]
 [196.  73.  26.  70.]
 [235.  92.  67.  68.]
 [304. 107.  48.  72.]
 [353. 117.  41.  68.]]"
test/2352_1.png,89,"[[ 12.   8. 120. 141.]
 [146.   3. 109. 152.]]"
test/2353_1.png,MAXIMUS,"[[  5.   7.  68.  65.]
 [ 75.   7.  54.  63.]
 [133.  10.  49.  58.]
 [185.  10.  17.  62.]
 [204.   8.  61.  66.]
 [268.   7.  55.  61.]
 [321.   9.  53.  67.]]"
test/2354_1.png,RIO,"[[ 11.   6.  76.  97.]
 [100.   8.  27.  96.]
 [154.   4.  73. 101.]]"
test/2357_4.png,5,[14.  2. 49. 65.]
test/2357_5.png,10,"[[ 8.  5. 42. 60.]
 [46.  7. 54. 58.]]"
test/2358_1.png,361,"[[ 8.  5. 36. 44.]
 [43.  5. 37. 41.]
 [79.  7. 22. 43.]]"
test/2359_5.png,webs,"[[  7.  15.  72.  60.]
 [ 77.  21.  43.  57.]
 [120.   4.  53.  73.]
 [171.  15.  38.  64.]]"
test/2359_6.png,Provides,"[[ 6.  4. 12. 16.]
 [18.  7.  7. 13.]
 [24.  8. 10. 11.]
 [32.  7. 12. 11.]
 [44.  4.  6. 15.]
 [48.  5. 13. 17.]
 [60.  8.  8. 12.]
 [68.  7.  9. 13.]]"
test/2359_7.png,Your,"[[ 7.  4. 10. 15.]
 [17.  7.  9. 13.]
 [27.  7. 10. 13.]
 [38.  8.  8. 14.]]"
test/2361_1.png,GOLF,"[[  4.   7.  45.  60.]
 [ 56.   8.  47.  56.]
 [106.  12.  38.  56.]
 [151.  10.  37.  59.]]"
test/2361_2.png,VIEW,"[[  5.   9.  53.  56.]
 [ 60.   9.  31.  57.]
 [ 89.  10.  37.  57.]
 [130.  13.  64.  55.]]"
test/2361_3.png,2,[ 1.  6. 60. 67.]
test/2361_4.png,22,"[[ 15.  13.  80. 113.]
 [ 98.  12.  75. 117.]]"
test/2362_1.png,100,"[[ 5.  3.  7. 14.]
 [13.  4.  7. 14.]
 [20.  3.  9. 15.]]"
test/2365_1.png,awayside,"[[  7.   9.  16.  23.]
 [ 22.   9.  22.  24.]
 [ 44.  13.  14.  23.]
 [ 58.  15.  14.  27.]
 [ 70.  17.  10.  23.]
 [ 78.  13.   9.  22.]
 [ 86.  15.  14.  28.]
 [101.  19.  11.  24.]]"
test/2366_1.png,INNISKEEL,"[[ 13.  88.  33.  61.]
 [ 43.  74.  58.  63.]
 [ 96.  59.  55.  61.]
 [148.  51.  28.  57.]
 [172.  38.  39.  63.]
 [208.  28.  49.  59.]
 [256.  21.  37.  53.]
 [289.  10.  41.  53.]
 [323.   3.  37.  50.]]"
test/2368_1.png,AXHOLME,"[[  3.  12.  57.  97.]
 [ 61.   7.  65.  95.]
 [127.   7.  64.  97.]
 [193.   9.  68.  92.]
 [264.  10.  53.  96.]
 [318.   9.  75.  93.]
 [400.   5.  58. 104.]]"
test/2368_2.png,HOUSE,"[[  5.  13.  69.  95.]
 [ 73.  13.  68.  91.]
 [144.  11.  57.  89.]
 [210.  10.  59.  94.]
 [273.   9.  60.  95.]]"
test/2370_1.png,20721,"[[ 7.  2. 13. 27.]
 [19.  3. 16. 22.]
 [35.  4. 12. 25.]
 [47.  4. 14. 24.]
 [63.  4. 11. 22.]]"
test/2372_1.png,MILLER,"[[  7.  13.  59.  74.]
 [ 71.  15.  27.  75.]
 [103.  17.  46.  73.]
 [153.  14.  48.  73.]
 [204.  16.  52.  73.]
 [257.  13.  63.  78.]]"
test/2374_1.png,MELIN,"[[  8.   9.  46.  47.]
 [ 62.   9.  35.  47.]
 [ 98.  11.  33.  43.]
 [132.   8.  23.  48.]
 [161.   5.  43.  51.]]"
test/2374_2.png,Cwmllwchwr,"[[  2.   5.  38.  93.]
 [ 37.  35.  45.  60.]
 [ 84.  35.  56.  65.]
 [143.   6.  21.  88.]
 [168.   7.  26.  91.]
 [190.  33.  51.  64.]
 [243.  32.  29.  64.]
 [272.   3.  40.  95.]
 [313.  23.  47.  73.]
 [362.  22.  35.  74.]]"
test/2374_3.png,MILL,"[[  9.  11.  53.  53.]
 [ 71.  11.  21.  51.]
 [102.  12.  30.  50.]
 [137.  11.  31.  50.]]"
test/2375_1.png,Gwaliab,"[[ 18.  54. 100. 161.]
 [120.  65. 100. 130.]
 [215.  71.  62. 129.]
 [282.  10.  50. 182.]
 [325.  51.  45. 143.]
 [366.  68.  67. 121.]
 [411.  76.  67. 122.]]"
test/2380_1.png,TRADEWINDS,"[[  39.   41.   99.  187.]
 [ 145.   36.   95.  195.]
 [ 258.   39.  111.  201.]
 [ 377.   28.  128.  199.]
 [ 516.   38.   96.  185.]
 [ 617.   43.  164.  187.]
 [ 780.   35.   53.  188.]
 [ 846.   49.  123.  186.]
 [ 975.   39.  116.  191.]
 [1097.   36.   96.  192.]]"
test/2381_1.png,imperial,"[[ 7.  4.  5. 16.]
 [12.  8. 12. 14.]
 [24.  8.  9. 15.]
 [34.  9.  8. 13.]
 [42. 10.  5. 10.]
 [47.  9.  5. 14.]
 [51.  9. 10. 14.]
 [60.  6.  4. 16.]]"
test/2383_2.png,mobile,"[[ 7.  8. 14. 16.]
 [22. 10. 11. 15.]
 [31.  5. 11. 20.]
 [42.  5.  6. 20.]
 [47.  5.  6. 20.]
 [52. 11. 10. 13.]]"
test/2383_3.png,Play,"[[ 6.  4. 12. 19.]
 [20.  4.  5. 18.]
 [25.  9. 11. 16.]
 [35.  8. 13. 19.]]"
test/2383_4.png,your,"[[ 4.  4. 12. 19.]
 [17.  5. 10. 16.]
 [28.  4. 10. 17.]
 [39.  5. 12. 18.]]"
test/2385_1.png,TOTAL,"[[  5.   6.  15.  14.]
 [ 36.   6.  17.  14.]
 [ 68.   7.  16.  14.]
 [101.   6.  15.  15.]
 [132.   4.  18.  18.]]"
test/2385_2.png,HOARDINGS,"[[  3.   5.  24.  20.]
 [ 27.   5.  22.  21.]
 [ 52.   6.  19.  22.]
 [ 73.   3.  21.  23.]
 [ 94.   6.  24.  17.]
 [117.   6.  11.  18.]
 [129.   6.  23.  20.]
 [153.   6.  24.  20.]
 [178.   4.  18.  21.]]"
test/2386_1.png,Kelowna,"[[ 3.  4. 12. 15.]
 [15.  7. 10. 11.]
 [23.  4.  6. 13.]
 [28.  8. 10. 12.]
 [39.  7. 11. 13.]
 [51.  8.  9. 11.]
 [62.  8.  8. 11.]]"
test/2386_2.png,BMW,"[[ 3.  5. 11. 14.]
 [15.  5. 12. 13.]
 [29.  5. 15. 15.]]"
test/2387_1.png,4,[  4.  11. 103. 169.]
test/238_1.png,1,[18.  9. 34. 68.]
test/238_2.png,JALAN,"[[ 17.  12.  26.  65.]
 [ 44.  10.  33.  71.]
 [ 75.  13.  34.  68.]
 [111.  10.  34.  71.]
 [143.  11.  44.  65.]]"
test/238_3.png,PENDIDIKAN,"[[ 24.  11.  28.  63.]
 [ 57.  10.  32.  66.]
 [ 88.  13.  39.  66.]
 [128.  14.  37.  68.]
 [166.  15.  14.  64.]
 [180.  18.  33.  60.]
 [217.  15.  14.  61.]
 [231.  14.  36.  66.]
 [269.  22.  34.  63.]
 [308.  17.  39.  64.]]"
test/2391_1.png,Jindals,"[[  2.   7.  43.  59.]
 [ 44.  25.  18.  36.]
 [ 64.  31.  25.  33.]
 [ 93.   9.  25.  58.]
 [119.  29.  27.  41.]
 [147.   5.  29.  64.]
 [173.  17.  27.  51.]]"
test/2395_1.png,66,"[[  8.  27.  63. 113.]
 [ 72.   6.  63. 105.]]"
test/2396_1.png,COBBLE,"[[  6.  27.  39.  58.]
 [ 53.  14.  35.  61.]
 [ 92.   5.  43.  61.]
 [145.   3.  36.  74.]
 [196.  10.  22.  75.]
 [242.  26.  34.  64.]]"
test/2398_1.png,4,[  5.  12. 127. 218.]
test/2399_1.png,7,[ 16.   6. 118. 218.]
test/2400_1.png,9,[ 11.   2. 126. 212.]
test/2402_1.png,HIGH,"[[  9.   7.  43.  57.]
 [ 50.   7.  27.  59.]
 [ 76.   5.  38.  63.]
 [118.   7.  50.  61.]]"
test/2402_2.png,TREES,"[[  8.  12.  38.  59.]
 [ 48.  11.  40.  60.]
 [ 89.  12.  32.  52.]
 [122.  13.  38.  52.]
 [159.  10.  37.  57.]]"
test/2403_1.png,HOUSE,"[[ 5. 19. 12. 15.]
 [14. 12. 11. 12.]
 [25.  6. 11. 13.]
 [36.  5.  9. 12.]
 [45.  3. 11. 14.]]"
test/2403_2.png,NAME,"[[ 5.  3.  9. 13.]
 [15.  6.  7. 14.]
 [23. 11. 11. 13.]
 [32. 22. 11. 12.]]"
test/2403_3.png,COM,"[[ 4.  5. 11. 16.]
 [16.  6. 11. 16.]
 [26.  4. 17. 15.]]"
test/2404_1.png,HOUSE,"[[ 4. 21. 12. 14.]
 [14. 14. 12. 10.]
 [23.  8. 11. 11.]
 [33.  5.  9. 13.]
 [42.  3.  9. 16.]]"
test/2404_2.png,NAME,"[[ 5.  4. 10. 14.]
 [15.  7.  8. 11.]
 [22. 10. 11. 14.]
 [29. 21. 13. 10.]]"
test/2405_1.png,The,"[[ 6.  4. 16. 17.]
 [25.  2. 16. 18.]
 [43.  2. 19. 20.]]"
test/2409_1.png,87,"[[ 3.  5. 28. 49.]
 [36.  5. 24. 50.]]"
test/2410_1.png,255,"[[ 7.  4. 19. 43.]
 [26.  7. 20. 45.]
 [46. 15. 21. 46.]]"
test/2411_1.png,36,"[[ 9.  5. 44. 63.]
 [62.  3. 50. 63.]]"
test/2412_5.png,JUBILEE,"[[ 4.  5. 13. 27.]
 [18.  5. 17. 28.]
 [34.  4. 14. 27.]
 [47.  4.  8. 28.]
 [56.  6. 12. 26.]
 [66.  4. 17. 30.]
 [82.  5. 16. 27.]]"
test/2412_6.png,RD,"[[ 6.  3. 18. 28.]
 [24.  4. 17. 26.]]"
test/2412_7.png,36,"[[ 4.  4. 31. 52.]
 [38.  6. 30. 55.]]"
test/2413_1.png,FIELD,"[[  3.  10.  28.  38.]
 [ 34.   9.  18.  43.]
 [ 50.  11.  30.  42.]
 [ 77.   8.  30.  45.]
 [106.  10.  34.  45.]]"
test/2413_2.png,GREEN,"[[  3.   6.  31.  44.]
 [ 36.   5.  30.  48.]
 [ 66.   5.  26.  42.]
 [ 93.   8.  30.  38.]
 [122.   6.  32.  46.]]"
test/2413_3.png,LODGE,"[[  1.   7.  29.  39.]
 [ 33.   5.  33.  43.]
 [ 66.   5.  29.  44.]
 [ 98.   6.  32.  41.]
 [130.   6.  31.  42.]]"
test/2415_3.png,HOUSE,"[[ 5.  4. 17. 25.]
 [22.  5. 13. 22.]
 [35.  4. 15. 26.]
 [50.  5. 13. 24.]
 [61.  5. 13. 24.]]"
test/2415_4.png,KINGSMEAD,"[[  4.   2.  18.  27.]
 [ 21.   4.  10.  25.]
 [ 29.   5.  16.  25.]
 [ 45.   4.  15.  26.]
 [ 60.   4.  12.  25.]
 [ 71.   4.  17.  23.]
 [ 90.   5.  12.  24.]
 [105.   4.  11.  25.]
 [117.   3.  17.  26.]]"
test/2416_1.png,Dingle,"[[  6.   8.  40.  48.]
 [ 47.  10.  12.  45.]
 [ 59.  23.  26.  36.]
 [ 86.  26.  24.  44.]
 [112.  16.  12.  41.]
 [126.  28.  19.  34.]]"
test/2417_3.png,Rikhys,"[[ 7.  4. 34. 33.]
 [41. 11. 10. 24.]
 [50.  9. 15. 31.]
 [63.  8. 15. 34.]
 [74. 20. 21. 28.]
 [95. 20. 11. 20.]]"
test/2419_2.png,Accountancy,"[[  3.   2.  25.  31.]
 [ 28.  14.  11.  18.]
 [ 41.  19.  10.  14.]
 [ 48.  18.   9.  13.]
 [ 60.  18.  13.  15.]
 [ 73.  18.  10.  15.]
 [ 83.  17.   7.  14.]
 [ 91.  18.   8.  12.]
 [100.  17.  11.  15.]
 [113.  19.   8.  12.]
 [121.  17.  11.  18.]]"
test/2419_3.png,A,[ 6.  3. 17. 21.]
test/2419_4.png,Global,"[[ 2.  7. 17. 17.]
 [18.  8.  8. 16.]
 [24. 13. 10. 11.]
 [34.  7. 11. 17.]
 [46. 13.  7. 12.]
 [53.  8.  6. 15.]]"
test/241_1.png,en,"[[ 3.  4. 11. 13.]
 [16.  3. 11. 16.]]"
test/241_2.png,alibaba,"[[ 2.  6. 11. 18.]
 [14.  3.  6. 20.]
 [22.  6.  5. 16.]
 [27.  3. 14. 20.]
 [41.  6. 12. 18.]
 [53.  4. 14. 18.]
 [67.  6. 10. 16.]]"
test/241_3.png,com,"[[ 3.  2. 11. 15.]
 [13.  3. 12. 14.]
 [26.  3. 17. 14.]]"
test/2421_1.png,enjoy,"[[ 3.  4.  7. 15.]
 [10.  4.  8. 14.]
 [16.  2.  5. 21.]
 [20.  5.  7. 14.]
 [26.  5.  9. 18.]]"
test/2421_2.png,it,"[[ 5.  3.  5. 19.]
 [10.  6.  7. 16.]]"
test/2421_3.png,all,"[[ 6. 12.  8. 17.]
 [13.  7.  5. 20.]
 [17.  7.  5. 21.]]"
test/2423_1.png,28,"[[ 4.  3. 16. 28.]
 [19. 12. 15. 27.]]"
test/2424_1.png,Haier,"[[10.  8. 29. 32.]
 [39. 17. 22. 25.]
 [64.  9.  8. 30.]
 [73. 15. 20. 31.]
 [93.  9. 17. 30.]]"
test/2424_2.png,THE,"[[ 5.  5. 16. 21.]
 [24.  6. 20. 20.]
 [47.  4. 19. 25.]]"
test/2424_7.png,Haier,"[[ 3.  4. 15. 15.]
 [19.  7. 11. 13.]
 [31.  5.  5. 12.]
 [36.  6. 13. 15.]
 [50.  7. 10. 10.]]"
test/2424_8.png,Refrigerators,"[[  4.   4.  12.  14.]
 [ 18.   7.  12.  13.]
 [ 31.   5.   6.  12.]
 [ 38.   7.   8.  12.]
 [ 45.   4.   6.  13.]
 [ 50.   8.  14.  15.]
 [ 64.   5.  14.  16.]
 [ 77.   7.   7.  11.]
 [ 86.   7.  11.  14.]
 [ 95.   3.  11.  18.]
 [104.   8.  13.  14.]
 [118.   7.   6.  11.]
 [125.   5.  13.  17.]]"
test/2424_9.png,Haier,"[[ 6.  2. 19. 23.]
 [26.  4. 17. 22.]
 [43.  1.  9. 21.]
 [52.  6. 15. 20.]
 [67.  6. 12. 18.]]"
test/2430_1.png,625,"[[ 4.  3. 23. 31.]
 [32.  3. 21. 33.]
 [58.  3. 21. 33.]]"
test/2433_1.png,KIRKSTONE,"[[ 8.  4. 11. 19.]
 [19. 10.  5. 11.]
 [23. 10.  8. 11.]
 [30.  9.  9. 13.]
 [38. 10.  8. 10.]
 [45. 10.  6. 11.]
 [53. 10.  6. 11.]
 [59. 10.  9. 11.]
 [67. 10.  8.  9.]]"
test/2433_2.png,CATHEDRAL,"[[ 5.  3.  8. 13.]
 [12.  6.  8. 10.]
 [19.  4.  8. 11.]
 [27.  4.  9. 10.]
 [35.  4.  6. 12.]
 [42.  3.  7. 13.]
 [50.  3.  6. 13.]
 [56.  5.  8. 10.]
 [65.  5.  9. 11.]]"
test/2433_7.png,ENTRANCE,"[[ 4.  4.  6. 11.]
 [10.  4.  9. 11.]
 [18.  3.  9. 14.]
 [26.  3.  8. 14.]
 [34.  4.  8. 12.]
 [43.  4.  8. 12.]
 [51.  4.  7. 10.]
 [59.  4.  7. 12.]]"
test/2433_8.png,BRATHAY,"[[ 5.  4. 11. 18.]
 [16.  5. 11. 16.]
 [28.  7. 11. 11.]
 [38.  4. 12. 16.]
 [49.  4. 12. 14.]
 [61.  6. 11. 14.]
 [72.  3. 14. 15.]]"
test/2433_9.png,Skelwith,"[[ 3.  4. 10. 17.]
 [13.  6.  9. 14.]
 [21.  9. 11. 11.]
 [30.  5.  6. 15.]
 [36.  8. 11. 10.]
 [48.  5.  5. 16.]
 [53.  5.  7. 15.]
 [59.  6. 12. 16.]]"
test/2437_1.png,INK,"[[ 4.  6.  4.  9.]
 [ 9.  6.  8.  9.]
 [17.  5.  9. 11.]]"
test/2437_2.png,CARTRIDGES,"[[ 4.  3. 11. 14.]
 [14.  4.  8. 11.]
 [22.  4.  9. 11.]
 [29.  4.  8. 11.]
 [37.  4.  8. 11.]
 [45.  5.  4.  8.]
 [49.  4.  9. 13.]
 [57.  3.  9. 14.]
 [67.  4.  7. 13.]
 [74.  4.  8. 13.]]"
test/243_1.png,WWW,"[[  5.   7.  50.  39.]
 [ 59.   7.  53.  38.]
 [111.   5.  51.  42.]]"
test/243_2.png,alibaba,"[[  3.  15.  35.  45.]
 [ 40.   2.  14.  57.]
 [ 60.   9.  16.  47.]
 [ 79.   6.  37.  52.]
 [119.  14.  32.  45.]
 [154.   6.  36.  55.]
 [191.  14.  34.  49.]]"
test/243_3.png,com,"[[ 2.  4. 26. 43.]
 [32.  4. 34. 39.]
 [71.  3. 41. 42.]]"
test/2444_1.png,TWIN,"[[ 8. 52. 33. 41.]
 [30. 30. 37. 41.]
 [60. 19. 23. 38.]
 [83.  9. 33. 38.]]"
test/2444_2.png,OAKS,"[[ 5.  2. 27. 38.]
 [33. 20. 26. 37.]
 [54. 35. 35. 38.]
 [72. 56. 39. 36.]]"
test/2444_3.png,54,"[[ 5.  5. 21. 33.]
 [29.  7. 24. 32.]]"
test/2447_1.png,PROSPECT,"[[  5.  53.  28.  40.]
 [ 26.  32.  38.  39.]
 [ 61.  12.  28.  40.]
 [ 92.   3.  28.  43.]
 [122.   3.  26.  49.]
 [152.   6.  31.  53.]
 [184.  26.  32.  50.]
 [202.  56.  38.  37.]]"
