ImgName,chars,charBB
train/2331_2.png,4,[  9.   4.  72. 111.]
train/2331_3.png,39,"[[ 6.  5. 60. 78.]
 [65. 19. 63. 78.]]"
train/2336_1.png,The,"[[ 6.  6.  9. 17.]
 [16.  4. 12. 21.]
 [29.  7. 10. 17.]]"
train/2336_5.png,Always,"[[ 7.  8. 15. 19.]
 [22.  5.  7. 17.]
 [27.  7. 20. 18.]
 [49.  8. 12. 19.]
 [61.  7. 13. 23.]
 [75.  6. 12. 21.]]"
train/2337_1.png,TrinityLeeds,"[[ 7.  7. 11. 19.]
 [17. 11.  7. 19.]
 [23. 12.  5. 18.]
 [28. 10. 10. 20.]
 [39. 10.  5. 18.]
 [44.  6.  7. 22.]
 [50.  8. 11. 28.]
 [58.  4. 13. 24.]
 [68.  9. 10. 18.]
 [79.  5.  8. 23.]
 [88.  2. 11. 22.]
 [99.  7. 10. 18.]]"
train/2338_1.png,MORE,"[[ 7. 10. 16. 28.]
 [24. 10. 12. 28.]
 [37.  6. 10. 31.]
 [45.  5.  9. 30.]]"
train/2338_2.png,MORE,"[[ 6. 17. 26. 35.]
 [32. 14. 23. 38.]
 [52. 11. 22. 38.]
 [72.  8. 20. 42.]]"
train/2339_1.png,MORE,"[[  5.   4.  78. 104.]
 [ 77.  18.  56.  85.]
 [129.  26.  40.  84.]
 [167.  32.  33.  79.]]"
train/2339_2.png,SPACE,"[[ 7.  6. 10. 18.]
 [17.  5. 10. 21.]
 [26.  6. 11. 19.]
 [36.  7. 12. 18.]
 [45.  5. 14. 19.]]"
train/2339_3.png,CANNIESBURN,"[[  4.   7.  16.  24.]
 [ 19.   5.  11.  24.]
 [ 29.   9.  15.  16.]
 [ 44.   7.  12.  20.]
 [ 55.   7.   7.  17.]
 [ 60.   6.  14.  22.]
 [ 70.   8.  11.  19.]
 [ 81.   7.  10.  19.]
 [ 90.   5.  11.  20.]
 [101.   5.  11.  18.]
 [111.   4.  10.  18.]]"
train/2339_4.png,WITH,"[[ 1.  3. 17. 22.]
 [17.  3.  6. 18.]
 [22.  4.  8. 17.]
 [30.  4. 11. 19.]]"
train/2340_4.png,LONGACRE,"[[  4.   5.  18.  26.]
 [ 20.   7.  24.  25.]
 [ 45.   7.  23.  30.]
 [ 68.   8.  26.  30.]
 [ 89.  11.  17.  27.]
 [106.  12.  21.  24.]
 [126.  12.  19.  27.]
 [144.  12.  14.  27.]]"
train/2340_5.png,KIRKLISTON,"[[  6.   5.  23.  27.]
 [ 28.   6.  12.  26.]
 [ 39.   6.  21.  26.]
 [ 60.   8.  22.  28.]
 [ 82.  11.  16.  25.]
 [ 95.  10.  13.  24.]
 [108.  12.  14.  26.]
 [119.  11.  18.  24.]
 [136.  11.  22.  27.]
 [157.  12.  24.  26.]]"
train/2341_1.png,evolve,"[[ 7.  9. 17. 23.]
 [23.  9. 16. 21.]
 [39.  9. 18. 21.]
 [54.  3.  9. 25.]
 [62.  8. 16. 22.]
 [77.  6. 22. 27.]]"
train/2342_1.png,Copay,"[[  7.   9.  35.  50.]
 [ 40.  20.  30.  36.]
 [ 69.  22.  30.  44.]
 [ 98.  20.  28.  33.]
 [122.  24.  32.  42.]]"
train/2347_1.png,Isg,"[[ 6.  7.  5.  8.]
 [10.  6.  8. 12.]
 [17.  7.  9. 12.]]"
train/2347_2.png,Isg,"[[ 4.  6.  6.  9.]
 [ 9.  7.  6.  9.]
 [16.  6.  8. 15.]]"
train/2348_1.png,wates,"[[ 7.  7. 10. 12.]
 [17.  6.  9. 14.]
 [26.  5.  6. 16.]
 [30.  6. 10. 12.]
 [39.  7.  7. 12.]]"
train/2348_2.png,wates,"[[ 7.  6. 15. 14.]
 [23.  7. 11. 12.]
 [34.  5.  7. 16.]
 [41.  7. 10. 13.]
 [52.  7. 11. 12.]]"
train/234_1.png,State,"[[ 2.  4.  9. 16.]
 [11.  5.  5. 16.]
 [16.  6.  8. 15.]
 [23.  6.  7. 13.]
 [30.  5.  9. 15.]]"
train/2355_1.png,13,"[[ 11.   3.  81. 101.]
 [104.   2. 103. 114.]]"
train/2357_1.png,39,"[[10.  5. 36. 50.]
 [47.  5. 42. 50.]]"
train/2357_2.png,18,"[[ 5.  6. 37. 57.]
 [44.  5. 43. 56.]]"
train/2357_3.png,34,"[[ 8.  5. 34. 70.]
 [42.  4. 35. 69.]]"
train/2359_1.png,OOPS,"[[ 5.  5. 14. 17.]
 [19.  6. 13. 16.]
 [33.  5. 11. 17.]
 [43.  6. 10. 16.]]"
train/2359_10.png,wwwwebscom,"[[  6.   5.  15.  13.]
 [ 23.   6.  13.  12.]
 [ 37.   6.  15.  12.]
 [ 57.   6.  15.  11.]
 [ 73.   6.  10.  12.]
 [ 84.   3.  10.  16.]
 [ 95.   5.   8.  13.]
 [109.   6.  10.  13.]
 [121.   6.  10.  12.]
 [132.   6.  17.  12.]]"
train/2359_2.png,IMAGE,"[[ 6.  4.  3. 16.]
 [11.  5. 13. 15.]
 [24.  6. 11. 15.]
 [35.  3. 13. 19.]
 [48.  4. 13. 17.]]"
train/2359_3.png,NOT,"[[ 4.  4. 12. 16.]
 [17.  3. 12. 18.]
 [30.  3. 12. 20.]]"
train/2359_4.png,FOUND,"[[ 2.  6. 12. 15.]
 [13.  4. 15. 18.]
 [28.  6. 12. 16.]
 [41.  6. 12. 15.]
 [52.  6. 14. 17.]]"
train/2359_8.png,Image,"[[ 6.  5.  7. 16.]
 [12.  6. 15. 13.]
 [28.  7. 10. 12.]
 [37.  8. 11. 15.]
 [48.  8. 10. 13.]]"
train/2359_9.png,Hosting,"[[ 5.  5. 14. 16.]
 [18.  7. 11. 13.]
 [28.  8.  8. 11.]
 [36.  6.  6. 14.]
 [41.  5.  6. 13.]
 [48.  8. 10. 12.]
 [58.  8. 11. 16.]]"
train/2360_1.png,635,"[[ 4.  2. 21. 39.]
 [25.  3. 18. 39.]
 [42.  2. 23. 41.]]"
train/2362_2.png,PERFORMANCE,"[[ 5.  5.  9. 14.]
 [15.  7.  6. 14.]
 [22.  6.  9. 16.]
 [31.  6.  8. 16.]
 [40.  6.  7. 17.]
 [47.  5. 10. 16.]
 [57.  5. 13. 17.]
 [70.  7.  9. 13.]
 [78.  7. 10. 16.]
 [87.  7.  8. 16.]
 [96.  7.  8. 15.]]"
train/2362_3.png,EVERYWHERE,"[[ 5.  5.  9. 15.]
 [14.  5.  9. 14.]
 [24.  5.  7. 15.]
 [31.  5.  9. 15.]
 [40.  6.  8. 12.]
 [48.  5. 13. 16.]
 [61.  7. 10. 14.]
 [71.  5.  7. 14.]
 [78.  6.  9. 17.]
 [87.  6.  9. 17.]]"
train/2362_4.png,EVERYTIME,"[[ 5.  3. 10. 15.]
 [15.  3.  7. 16.]
 [23.  4.  9. 14.]
 [31.  3.  9. 16.]
 [39.  3.  9. 16.]
 [49.  3.  8. 16.]
 [57.  4.  5. 14.]
 [61.  4. 13. 14.]
 [73.  2.  8. 19.]]"
train/2371_1.png,HEFNER,"[[  6.   8.  37.  59.]
 [ 45.  11.  36.  52.]
 [ 84.  11.  34.  53.]
 [124.  12.  37.  52.]
 [167.  11.  36.  56.]
 [204.  13.  38.  55.]]"
train/2381_2.png,Passion,"[[ 5.  3. 15. 23.]
 [21. 10. 13. 17.]
 [35.  8. 10. 19.]
 [44. 10. 10. 18.]
 [56.  5.  5. 23.]
 [59.  9. 14. 19.]
 [71.  9. 15. 19.]]"
train/2381_3.png,for,"[[ 4.  5.  8. 21.]
 [11.  9. 13. 18.]
 [24. 10.  9. 17.]]"
train/2381_4.png,living,"[[ 8.  4.  2. 22.]
 [10.  6.  4. 18.]
 [13.  9. 10. 14.]
 [23.  5.  4. 19.]
 [27.  8. 10. 17.]
 [37.  8. 14. 23.]]"
train/2383_1.png,BPL,"[[ 5.  5. 17. 22.]
 [23.  6. 17. 22.]
 [40.  6. 11. 20.]]"
train/2383_5.png,mood,"[[ 4.  7. 17. 19.]
 [22.  7. 13. 19.]
 [34.  8. 12. 18.]
 [45.  5. 13. 19.]]"
train/2383_6.png,BPL,"[[ 4.  3. 15. 21.]
 [19.  5. 13. 16.]
 [34.  4. 11. 19.]]"
train/2383_7.png,Mobile,"[[ 5.  5. 18. 19.]
 [23.  8. 11. 17.]
 [34.  4. 13. 20.]
 [47.  5.  5. 18.]
 [52.  4.  4. 20.]
 [57.  8. 12. 16.]]"
train/2383_8.png,Jukebox,"[[ 2.  2. 14. 23.]
 [16.  7. 12. 17.]
 [27.  4. 11. 20.]
 [38.  6. 13. 17.]
 [48.  4. 14. 19.]
 [60.  6. 14. 16.]
 [74.  7. 10. 16.]]"
train/2388_1.png,6,[  4.   3. 100. 176.]
train/2389_1.png,123,"[[ 7.  7. 24. 71.]
 [37.  6. 31. 74.]
 [70.  6. 34. 72.]]"
train/238_4.png,1,[ 8. 15. 23. 60.]
train/2396_2.png,26,"[[ 5.  7. 43. 56.]
 [55.  5. 34. 58.]]"
train/2396_3.png,STONES,"[[  9.   6.  39.  52.]
 [ 51.  11.  36.  66.]
 [ 96.  21.  32.  63.]
 [139.  22.  39.  65.]
 [188.  17.  41.  66.]
 [232.   6.  39.  64.]]"
train/2401_1.png,Rose,"[[ 2.  4. 18. 22.]
 [23.  9. 17. 17.]
 [39.  7. 12. 19.]
 [52. 10. 13. 15.]]"
train/2401_2.png,Cottage,"[[ 3.  2. 22. 22.]
 [25.  9. 16. 15.]
 [41.  6.  8. 16.]
 [52.  7.  7. 14.]
 [62.  8. 12. 17.]
 [75.  8. 15. 21.]
 [91.  7. 13. 15.]]"
train/2401_3.png,THE,"[[ 4.  5. 11. 15.]
 [15.  7. 13. 14.]
 [28.  5. 12. 16.]]"
train/2401_4.png,WISH,"[[ 3.  3. 15. 13.]
 [20.  4.  5. 14.]
 [25.  4.  9. 14.]
 [34.  4. 14. 16.]]"
train/2404_3.png,COM,"[[ 3.  4. 10. 15.]
 [14.  5. 11. 14.]
 [24.  3. 14. 15.]]"
train/2405_2.png,nest,"[[ 4. 11. 19. 18.]
 [26. 11. 17. 18.]
 [45.  8. 22. 21.]
 [70.  4. 21. 25.]]"
train/2406_1.png,165,"[[ 9. 11. 31. 76.]
 [42.  2. 45. 88.]
 [92.  5. 42. 87.]]"
train/2408_1.png,3061,"[[ 9.  6. 19. 28.]
 [31.  3. 21. 30.]
 [53.  3. 22. 33.]
 [75.  4. 23. 30.]]"
train/2412_1.png,208,"[[ 5.  9. 16. 32.]
 [24.  7. 14. 32.]
 [39.  6. 24. 31.]]"
train/2412_10.png,ASHLEY,"[[ 7.  7. 18. 25.]
 [26.  7. 13. 25.]
 [41.  6. 19. 27.]
 [62.  6. 16. 28.]
 [78.  4. 17. 28.]
 [95.  5. 23. 28.]]"
train/2412_11.png,ROAD,"[[ 5.  4. 23. 28.]
 [29.  3. 21. 30.]
 [50.  6. 19. 26.]
 [67.  5. 23. 28.]]"
train/2412_2.png,FARM,"[[ 6.  5. 20. 26.]
 [27.  8. 16. 22.]
 [48.  8. 19. 22.]
 [68.  6. 31. 23.]]"
train/2412_3.png,SHOP,"[[ 3.  3. 19. 20.]
 [20.  2. 23. 24.]
 [42.  3. 21. 23.]
 [63.  4. 19. 21.]]"
train/2412_4.png,FIFTEEN,"[[ 6.  5. 13. 24.]
 [20.  6. 10. 28.]
 [28.  5. 12. 29.]
 [38.  5. 16. 27.]
 [53.  4. 14. 28.]
 [66.  4. 15. 27.]
 [79.  5. 18. 27.]]"
train/2412_8.png,46,"[[ 7.  3. 23. 37.]
 [33.  8. 26. 49.]]"
train/2412_9.png,135,"[[ 2.  7. 16. 27.]
 [19.  5. 19. 32.]
 [38.  2. 19. 35.]]"
train/2414_1.png,Ivy,"[[ 9.  4. 17. 44.]
 [26. 12. 26. 34.]
 [52. 16. 29. 40.]]"
train/2414_2.png,Cottage,"[[  8.   4.  34.  41.]
 [ 46.  14.  23.  32.]
 [ 71.   8.  13.  40.]
 [ 85.  10.  17.  40.]
 [102.  10.  20.  39.]
 [123.  16.  27.  39.]
 [152.  14.  21.  34.]]"
train/2415_1.png,The,"[[ 4.  3. 16. 25.]
 [20.  5. 15. 25.]
 [34.  5. 15. 25.]]"
train/2415_2.png,COACH,"[[ 6.  4. 14. 27.]
 [20.  6. 13. 25.]
 [35.  5. 13. 25.]
 [48.  7. 13. 23.]
 [62.  6. 13. 24.]]"
train/2416_2.png,Cottage,"[[  1.   4.  41.  48.]
 [ 42.  19.  25.  36.]
 [ 67.  13.  17.  39.]
 [ 82.   9.  16.  42.]
 [ 99.  18.  18.  36.]
 [120.  20.  24.  42.]
 [145.  22.  23.  33.]]"
train/2417_1.png,KAUSHAL,"[[ 5.  5. 11. 17.]
 [17.  7. 10. 15.]
 [27.  6. 13. 19.]
 [40.  6.  9. 17.]
 [50.  5. 11. 18.]
 [62.  7. 11. 16.]
 [73.  8.  8. 17.]]"
train/2417_2.png,KUNJ,"[[ 5.  4. 12. 16.]
 [18.  6. 11. 17.]
 [30.  5.  9. 17.]
 [43.  6.  9. 18.]]"
train/2419_1.png,Chartered,"[[ 8.  3. 26. 30.]
 [34. 13. 12. 20.]
 [47. 22.  7. 12.]
 [56. 18.  7. 14.]
 [64. 19.  6. 14.]
 [71. 22.  8. 11.]
 [81. 20.  9. 14.]
 [88. 21. 10. 12.]
 [97. 14. 12. 19.]]"
train/2419_5.png,Career,"[[ 2.  2. 15. 19.]
 [17.  8. 10. 13.]
 [24.  9.  8. 11.]
 [32.  9.  8. 11.]
 [40.  9.  9. 12.]
 [49.  9.  7. 12.]]"
train/2419_6.png,with,"[[ 3.  8. 16. 13.]
 [18.  4.  4. 17.]
 [23.  7.  7. 13.]
 [29.  3. 11. 18.]]"
train/2419_7.png,Endless,"[[ 5.  3. 13. 19.]
 [18.  9.  8. 12.]
 [28.  4. 10. 18.]
 [38.  4.  6. 16.]
 [44.  6.  8. 14.]
 [53.  9.  7. 12.]
 [59. 10. 11. 12.]]"
train/2419_8.png,Opportunities,"[[  4.   5.  16.  18.]
 [ 18.  11.  14.  19.]
 [ 29.  12.  11.  14.]
 [ 40.  10.  10.  14.]
 [ 51.  11.   7.  12.]
 [ 58.   9.   6.  14.]
 [ 64.  10.  10.  13.]
 [ 75.  10.  11.  13.]
 [ 85.   7.   7.  12.]
 [ 92.   9.   6.  12.]
 [ 97.   7.   7.  15.]
 [103.   9.  10.  15.]
 [112.  11.   9.  12.]]"
train/2421_4.png,before,"[[ 4.  7.  9. 20.]
 [14. 12.  7. 16.]
 [20.  7.  7. 20.]
 [26. 12.  8. 16.]
 [33. 11.  7. 16.]
 [38. 12.  8. 14.]]"
train/2421_5.png,too,"[[ 5.  2.  7. 20.]
 [12.  5.  9. 18.]
 [22.  5.  9. 19.]]"
train/2421_6.png,long,"[[ 7.  3.  6. 23.]
 [14.  9.  9. 19.]
 [24. 10. 11. 18.]
 [33. 11. 13. 24.]]"
train/2422_1.png,ARUP,"[[ 6.  8.  9. 15.]
 [15.  7. 11. 15.]
 [24.  7. 11. 15.]
 [35.  6. 10. 16.]]"
train/2424_3.png,FUTURE,"[[  4.   4.  18.  21.]
 [ 23.   6.  21.  20.]
 [ 46.   6.  17.  22.]
 [ 65.   5.  19.  22.]
 [ 88.   4.  20.  24.]
 [108.   3.  19.  25.]]"
train/2424_4.png,IS,"[[ 8.  8.  6. 19.]
 [16.  7. 19. 22.]]"
train/2424_5.png,FRESH,"[[ 7.  6. 15. 20.]
 [26.  5. 19. 22.]
 [48.  7. 16. 18.]
 [68.  4. 16. 24.]
 [89.  3. 18. 23.]]"
train/2424_6.png,With,"[[ 3.  4. 20. 17.]
 [25.  5.  8. 17.]
 [31.  6.  6. 13.]
 [37.  6. 12. 15.]]"
train/2425_1.png,MIRROR,"[[ 6.  4. 10. 16.]
 [17.  6.  4. 12.]
 [22.  5.  6. 12.]
 [28.  6.  5. 10.]
 [33.  5.  4. 12.]
 [36.  4.  9. 13.]]"
train/2427_1.png,23,"[[  6.  10.  78. 145.]
 [ 88.   3.  92. 143.]]"
train/2429_1.png,SANDY,"[[ 3.  4.  7. 12.]
 [10.  5.  7. 10.]
 [18.  4.  8. 11.]
 [26.  4.  7. 12.]
 [34.  5.  7. 12.]]"
train/2429_2.png,WINGATE,"[[ 4.  3. 10. 11.]
 [14.  4.  3.  8.]
 [17.  4.  9.  9.]
 [25.  4.  8.  9.]
 [33.  4.  8. 11.]
 [41.  4.  7. 10.]
 [48.  3.  9. 13.]]"
train/2433_10.png,Bridge,"[[ 3.  3. 12. 17.]
 [14.  8.  7. 10.]
 [22.  4.  4. 14.]
 [26.  3. 10. 19.]
 [35.  8. 10. 13.]
 [44.  7.  8. 12.]]"
train/2433_11.png,SEA,"[[ 5.  5. 10. 17.]
 [14.  6. 10. 14.]
 [23.  6. 12. 14.]]"
train/2433_12.png,GREEN,"[[ 3.  3. 13. 18.]
 [16.  5. 10. 16.]
 [28.  5.  9. 15.]
 [36.  3. 11. 19.]
 [46.  3. 14. 18.]]"
train/2433_13.png,56,"[[ 5.  4. 12. 18.]
 [17.  4.  9. 17.]]"
train/2433_3.png,CLOSE,"[[ 4.  3.  8. 13.]
 [11.  4.  7. 12.]
 [17.  4.  9. 11.]
 [26.  4.  5. 11.]
 [32.  4.  6. 11.]]"
train/2433_4.png,THE,"[[ 4.  5. 12. 17.]
 [17.  5. 11. 16.]
 [29.  5.  9. 16.]]"
train/2433_5.png,PRIORY,"[[ 3.  4.  9. 16.]
 [12.  4. 11. 17.]
 [24.  6.  6. 15.]
 [30.  6. 11. 15.]
 [41.  3. 10. 18.]
 [52.  4. 14. 16.]]"
train/2433_6.png,PRIVATE,"[[ 5.  4.  7. 13.]
 [12.  6.  7.  9.]
 [20.  5.  5. 11.]
 [24.  5.  8. 11.]
 [32.  7.  8. 10.]
 [38.  4.  8. 13.]
 [45.  5. 10. 10.]]"
train/2446_1.png,24,"[[  6.   2.  80. 111.]
 [ 89.   7.  83. 109.]]"
train/2447_2.png,47,"[[ 7.  2. 67. 95.]
 [69.  5. 59. 88.]]"
train/2449_1.png,10,"[[  7.   5.  67. 113.]
 [ 73.   1.  85. 120.]]"
train/2459_1.png,23,"[[  6.  27.  70. 120.]
 [ 79.   6.  82. 149.]]"
train/2459_2.png,MEADOWS,"[[10.  4. 14. 21.]
 [24.  5. 12. 23.]
 [35.  6. 12. 22.]
 [46.  6. 16. 28.]
 [62.  9. 14. 21.]
 [76.  9. 19. 21.]
 [97.  9. 15. 25.]]"
train/2459_3.png,CLOSE,"[[ 3.  9. 16. 29.]
 [20. 10. 15. 27.]
 [33. 12. 19. 27.]
 [54. 12. 17. 28.]
 [73. 13. 18. 27.]]"
train/2462_1.png,LOW,"[[10.  3. 25. 41.]
 [35.  9. 30. 42.]
 [66. 10. 37. 42.]]"
train/2462_5.png,51,"[[ 3.  7. 16. 25.]
 [22. 10. 13. 26.]]"
train/2463_1.png,RENO,"[[ 4.  4. 11. 18.]
 [16.  7. 10. 15.]
 [26.  7. 12. 16.]
 [38.  8. 11. 15.]]"
train/2463_2.png,NEVADAS,"[[ 3.  4. 11. 13.]
 [14.  3.  9. 15.]
 [25.  5. 10. 13.]
 [34.  6.  8. 14.]
 [43.  7. 10. 14.]
 [54.  8.  9. 13.]
 [66.  9. 11. 13.]]"
train/2464_2.png,Sankranthi,"[[  8.  15.  48.  56.]
 [ 55.  19.  35.  49.]
 [ 92.  24.  34.  45.]
 [130.  11.  41.  61.]
 [172.  21.  29.  43.]
 [199.  23.  33.  44.]
 [234.  24.  42.  39.]
 [276.  11.  26.  52.]
 [304.  11.  38.  53.]
 [341.   7.  28.  52.]]"
train/2464_3.png,Reap,"[[ 9.  5. 26. 32.]
 [38. 12. 17. 29.]
 [55. 14. 19. 25.]
 [74. 11. 26. 33.]]"
train/2464_4.png,rewards,"[[  8.  14.  19.  23.]
 [ 26.  17.  21.  22.]
 [ 45.  13.  32.  27.]
 [ 76.  13.  19.  25.]
 [ 96.  12.  18.  26.]
 [115.   6.  19.  33.]
 [135.  10.  20.  29.]]"
train/2464_5.png,throughout,"[[  9.  12.  15.  27.]
 [ 23.   9.  25.  35.]
 [ 48.  15.  15.  23.]
 [ 64.  17.  20.  26.]
 [ 87.  16.  21.  27.]
 [109.  16.  22.  29.]
 [130.   5.  23.  36.]
 [153.  13.  22.  27.]
 [178.  15.  21.  27.]
 [199.  10.  16.  27.]]"
train/2470_2.png,53,"[[  4.   5.  63. 154.]
 [ 71.   6.  68. 153.]]"
train/2472_1.png,807,"[[ 6.  5. 33. 39.]
 [43.  4. 42. 52.]
 [85. 10. 49. 49.]]"
train/2473_1.png,2,[ 10.   4.  88. 128.]
train/2474_1.png,1,[ 10.   9.  79. 122.]
train/2482_2.png,FARM,"[[ 4.  5. 21. 38.]
 [32.  7. 25. 36.]
 [62.  7. 25. 33.]
 [94.  3. 35. 41.]]"
train/2483_1.png,12,"[[ 11.  11.  70. 172.]
 [ 91.   2. 141. 186.]]"
train/2486_1.png,TAKE,"[[ 7.  7. 22. 29.]
 [29.  8. 20. 30.]
 [50.  8. 20. 27.]
 [71.  6. 19. 31.]]"
train/2490_1.png,39,"[[ 8.  5. 77. 90.]
 [95.  3. 74. 96.]]"
train/2493_1.png,HEMDYKE,"[[ 10.   9.  56.  60.]
 [ 68.   9.  42.  57.]
 [111.  10.  52.  55.]
 [173.   8.  47.  56.]
 [222.  12.  42.  52.]
 [270.   9.  47.  58.]
 [317.   7.  40.  60.]]"
train/2493_2.png,HOUSE,"[[ 10.  11.  49.  53.]
 [ 63.  10.  44.  51.]
 [110.   9.  42.  54.]
 [158.  11.  31.  48.]
 [195.   6.  33.  58.]]"
train/2497_1.png,GELLI,"[[ 3. 13. 20. 25.]
 [23. 13. 17. 22.]
 [39. 10. 19. 23.]
 [57.  8. 19. 20.]
 [74.  5. 13. 23.]]"
train/2497_2.png,AUR,"[[ 5.  9. 20. 20.]
 [22.  7. 19. 19.]
 [42.  3. 22. 25.]]"
train/2497_6.png,VIEW,"[[ 1. 11. 19. 21.]
 [20. 13. 12. 18.]
 [33. 11. 16. 20.]
 [48.  6. 21. 23.]]"
train/2499_1.png,280,"[[ 6.  6. 23. 37.]
 [33.  6. 19. 36.]
 [54.  9. 30. 32.]]"
train/2500_1.png,26,"[[ 4.  5. 33. 47.]
 [35.  1. 37. 51.]]"
train/2501_1.png,37,"[[ 2.  4. 24. 27.]
 [27.  3. 19. 28.]]"
train/2507_1.png,GSTAR,"[[ 3.  4. 22. 26.]
 [35.  5. 17. 24.]
 [52.  8. 15. 22.]
 [68. 10. 15. 22.]
 [83. 11. 21. 21.]]"
train/2507_2.png,RAw,"[[ 5.  6. 17. 21.]
 [22.  7. 15. 21.]
 [37.  8. 19. 21.]]"
train/2512_1.png,Queensway,"[[  5.   3.  31.  32.]
 [ 35.   8.  22.  27.]
 [ 56.   9.  22.  23.]
 [ 79.   9.  24.  27.]
 [ 99.   9.  22.  24.]
 [121.   7.  16.  32.]
 [136.   9.  31.  21.]
 [170.   7.  23.  26.]
 [194.   6.  20.  33.]]"
train/2512_10.png,Crestdown,"[[  3.   4.  32.  35.]
 [ 32.  10.  17.  26.]
 [ 50.  14.  20.  23.]
 [ 68.  12.  16.  25.]
 [ 86.   8.  17.  32.]
 [104.   3.  20.  35.]
 [127.  13.  22.  27.]
 [149.  12.  29.  28.]
 [181.  11.  24.  26.]]"
train/2512_11.png,Greenscroft,"[[  9.   6.  33.  36.]
 [ 38.  15.  18.  29.]
 [ 55.  14.  20.  31.]
 [ 75.  15.  23.  29.]
 [ 98.  14.  21.  28.]
 [117.  13.  19.  30.]
 [137.  13.  20.  31.]
 [157.  11.  14.  31.]
 [172.  13.  20.  30.]
 [192.   8.  15.  31.]
 [207.   8.  18.  32.]]"
train/2512_15.png,Carver,"[[  5.   4.  22.  34.]
 [ 31.  11.  18.  27.]
 [ 49.   8.  14.  30.]
 [ 65.  11.  20.  24.]
 [ 86.  11.  18.  24.]
 [104.   9.  19.  26.]]"
train/2512_16.png,carved,"[[ 4.  6. 12. 17.]
 [18.  7. 12. 16.]
 [30.  7.  9. 17.]
 [40.  7. 12. 18.]
 [53.  7. 13. 17.]
 [67.  4. 17. 21.]]"
train/2512_17.png,oak,"[[ 4.  7. 16. 17.]
 [20.  8. 11. 16.]
 [33.  3. 13. 23.]]"
train/2512_18.png,signs,"[[ 3.  6. 13. 20.]
 [18.  4.  6. 20.]
 [24.  9. 14. 19.]
 [39.  8. 13. 17.]
 [53.  8. 14. 17.]]"
train/2512_2.png,House,"[[ 8.  4. 25. 32.]
 [33. 11. 22. 26.]
 [55. 11. 20. 25.]
 [75. 11. 14. 27.]
 [89. 11. 23. 28.]]"
train/2512_22.png,23,"[[ 7.  3. 23. 35.]
 [31.  3. 17. 34.]]"
train/2512_7.png,Babys,"[[ 6. 14. 15. 20.]
 [20. 15. 11. 16.]
 [30. 12. 11. 16.]
 [41. 12. 11. 17.]
 [58.  8.  8. 14.]]"
train/2512_9.png,25,"[[10.  7. 18. 28.]
 [36.  8. 15. 27.]]"
train/2513_1.png,HOLMDALE,"[[  7.   3.  18.  24.]
 [ 26.   6.  19.  20.]
 [ 46.   5.  11.  22.]
 [ 59.   4.  20.  21.]
 [ 81.   4.  15.  22.]
 [ 96.   4.  18.  24.]
 [114.   5.  12.  20.]
 [126.   3.  16.  25.]]"
train/2514_1.png,DUKES,"[[ 3.  5. 24. 30.]
 [28.  5. 19. 29.]
 [51.  5. 21. 29.]
 [75.  4. 17. 29.]
 [93.  5. 18. 29.]]"
train/2514_2.png,TERRACE,"[[  4.   5.  20.  25.]
 [ 25.   5.  18.  27.]
 [ 44.   6.  19.  28.]
 [ 66.   5.  20.  29.]
 [ 90.   6.  17.  29.]
 [106.   6.  21.  27.]
 [128.   4.  20.  29.]]"
train/2518_1.png,THE,"[[ 2.  5. 46. 53.]
 [50. 17. 38. 44.]
 [89. 17. 42. 39.]]"
train/2518_2.png,STABLES,"[[  2.   2.  56.  63.]
 [ 55.  36.  33.  47.]
 [ 92.  50.  30.  44.]
 [127.  54.  41.  41.]
 [171.  50.  40.  40.]
 [204.  41.  47.  38.]
 [248.  20.  37.  38.]]"
train/2519_1.png,Glenavon,"[[  6.   7.  50.  72.]
 [ 59.  10.  19.  66.]
 [ 79.  16.  41.  65.]
 [126.  25.  35.  50.]
 [167.  29.  40.  47.]
 [214.  22.  39.  50.]
 [253.  26.  50.  50.]
 [307.  24.  42.  51.]]"
train/2520_1.png,3A,"[[10.  7. 17. 26.]
 [31.  7. 26. 29.]]"
train/2523_12.png,LES,"[[ 4.  4. 16. 14.]
 [12. 12. 14. 17.]
 [22. 17. 13. 17.]]"
train/2523_29.png,13,"[[ 6.  9. 15. 37.]
 [24.  7. 20. 41.]]"
train/2523_4.png,CASA,"[[ 9.  5. 14. 20.]
 [25.  3. 14. 18.]
 [43.  2. 12. 21.]
 [58.  6. 15. 21.]]"
train/2523_5.png,INGHAM,"[[ 2.  3. 12. 17.]
 [17.  8. 15. 21.]
 [33. 13. 15. 19.]
 [49. 12. 16. 18.]
 [70. 11. 12. 19.]
 [80.  6. 25. 19.]]"
train/2523_8.png,32,"[[ 6.  3. 16. 26.]
 [21.  3. 18. 25.]]"
train/2524_11.png,19,"[[ 6.  5. 11. 21.]
 [18.  4. 14. 23.]]"
train/2524_14.png,2,[ 5.  3. 19. 15.]
train/2524_17.png,12,"[[ 5.  8.  9. 20.]
 [15.  6. 13. 22.]]"
train/2524_48.png,VIEW,"[[ 2.  3. 15. 16.]
 [17.  9. 10. 14.]
 [27.  8. 16. 18.]
 [39.  4. 15. 13.]]"
train/2524_49.png,1,[ 5.  2. 31. 41.]
train/2525_1.png,4,[ 7.  3. 46. 64.]
