image,true_text,predicted,cer,wer,status,error
209_6.png,YOU,A,1.0,1.0,success,
209_8.png,THE,A,1.0,1.0,success,
209_9.png,WAY,A,0.6666666666666666,1.0,success,
2100_1.png,6,A,1.0,1.0,success,
2101_1.png,MY,A,1.0,1.0,success,
2101_2.png,BEST,A,1.0,1.0,success,
2103_1.png,KINGAVON,A,0.875,1.0,success,
2103_2.png,507A,A,0.75,1.0,success,
2104_1.png,15,A,1.0,1.0,success,
2105_2.png,123456,A,1.0,1.0,success,
2105_3.png,7890,A,1.0,1.0,success,
2105_4.png,7890,A,1.0,1.0,success,
2106_1.png,17335,A,1.0,1.0,success,
2107_1.png,16,A,1.0,1.0,success,
2109_1.png,TDK,A,1.0,1.0,success,
2109_2.png,SANYO,A,0.8,1.0,success,
210_1.png,EVERYDAY,A,0.875,1.0,success,
210_2.png,FUNNY,A,1.0,1.0,success,
210_3.png,FUNNY,A,1.0,1.0,success,
210_4.png,LOADING,A,0.8571428571428571,1.0,success,
2110_1.png,STEP,A,1.0,1.0,success,
2112_1.png,HOUSE,A,1.0,1.0,success,
2114_3.png,IS,A,1.0,1.0,success,
2114_4.png,CURRENTLY,A,1.0,1.0,success,
2114_5.png,UNAVAILABLE,A,0.9090909090909091,1.0,success,
2115_4.png,CURRENTLY,A,1.0,1.0,success,
2115_5.png,UNAVAILABLE,A,0.9090909090909091,1.0,success,
2115_6.png,FLICKER,A,1.0,1.0,success,
2117_1.png,50,A,1.0,1.0,success,
2119_1.png,NAGASHIMA,A,0.8888888888888888,1.0,success,
2119_2.png,6,A,1.0,1.0,success,
2119_3.png,15,A,1.0,1.0,success,
2119_4.png,IMAIZUMI,A,0.875,1.0,success,
2123_1.png,HEART,A,0.8,1.0,success,
2124_1.png,WELCOME,A,1.0,1.0,success,
2124_2.png,CARTER,A,0.8333333333333334,1.0,success,
2124_3.png,HOUSE,A,1.0,1.0,success,
2124_4.png,1949,A,1.0,1.0,success,
2126_1.png,ZAJAZD,A,0.8333333333333334,1.0,success,
2126_2.png,POD,A,1.0,1.0,success,
2127_1.png,WELCOME,A,1.0,1.0,success,
2127_2.png,CARTER,A,0.8333333333333334,1.0,success,
2127_3.png,HOUSE,A,1.0,1.0,success,
2127_4.png,1949,A,1.0,1.0,success,
2128_1.png,FERNDALE,A,0.875,1.0,success,
2128_2.png,LEE,A,1.0,1.0,success,
2128_3.png,SHORE,A,1.0,1.0,success,
2128_5.png,PIPPITS,A,1.0,1.0,success,
2128_7.png,COTTAGE,A,0.8571428571428571,1.0,success,
2128_8.png,OF,A,1.0,1.0,success,
2129_10.png,WWWWEBSCOM,A,1.0,1.0,success,
2129_2.png,IMAGE,A,0.8,1.0,success,
2129_3.png,NOT,A,1.0,1.0,success,
2129_4.png,FOUND,A,1.0,1.0,success,
2129_9.png,HOSTING,A,1.0,1.0,success,
2131_1.png,3,A,1.0,1.0,success,
2132_1.png,215,A,1.0,1.0,success,
2133_1.png,16,A,1.0,1.0,success,
2141_1.png,8146,A,1.0,1.0,success,
2144_1.png,CHELSEA,A,0.8571428571428571,1.0,success,
2144_2.png,FOOTBALL,A,0.875,1.0,success,
2144_3.png,CLUB,A,1.0,1.0,success,
2148_1.png,17D,A,1.0,1.0,success,
2150_1.png,ALIBABA,A,0.8571428571428571,1.0,success,
2151_1.png,ALIBABA,A,0.8571428571428571,1.0,success,
2153_1.png,HARDWARE,A,0.875,1.0,success,
2155_1.png,30,A,1.0,1.0,success,
2156_1.png,SANGHAVIE,A,0.8888888888888888,1.0,success,
2156_2.png,TRUSTPASS,A,0.8888888888888888,1.0,success,
2156_3.png,ALIBABA,A,0.8571428571428571,1.0,success,
2157_2.png,LIGHT,A,1.0,1.0,success,
2158_1.png,3602,A,1.0,1.0,success,
2159_1.png,3213,A,1.0,1.0,success,
2162_1.png,GODIER,A,1.0,1.0,success,
2163_1.png,71,A,1.0,1.0,success,
2165_1.png,888,A,1.0,1.0,success,
2165_2.png,NBNOVELTY,A,1.0,1.0,success,
2166_2.png,43,A,1.0,1.0,success,
2166_3.png,88,A,1.0,1.0,success,
2166_4.png,17,A,1.0,1.0,success,
216_1.png,220,A,1.0,1.0,success,
216_10.png,PDG,A,1.0,1.0,success,
216_11.png,TEMBAK,A,0.8333333333333334,1.0,success,
216_2.png,P,A,1.0,1.0,success,
216_3.png,221,A,1.0,1.0,success,
216_4.png,P,A,1.0,1.0,success,
216_5.png,221,A,1.0,1.0,success,
216_7.png,HITAM,A,0.8,1.0,success,
216_8.png,KG,A,1.0,1.0,success,
216_9.png,MELAYU,A,0.8333333333333334,1.0,success,
2170_2.png,JONES,A,1.0,1.0,success,
2170_3.png,COLLEGE,A,1.0,1.0,success,
2171_1.png,ALI,A,0.6666666666666666,1.0,success,
2171_6.png,SHIPPING,A,1.0,1.0,success,
2171_7.png,BITU,A,1.0,1.0,success,
2171_8.png,WHOLESALE,A,0.8888888888888888,1.0,success,
2172_1.png,888,A,1.0,1.0,success,
2174_2.png,REFINED,A,1.0,1.0,success,
2174_3.png,SOYABEAN,A,0.875,1.0,success,
2174_4.png,OIL,A,1.0,1.0,success,
2174_5.png,SWAD,A,0.75,1.0,success,
2174_6.png,SEHAT,A,0.8,1.0,success,
2176_1.png,22A,A,0.6666666666666666,1.0,success,
2176_2.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
2176_3.png,60602974,A,1.0,1.0,success,
2181_1.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
2181_2.png,25096996,A,1.0,1.0,success,
2185_1.png,MILAGRO,A,0.8571428571428571,1.0,success,
2189_1.png,23,A,1.0,1.0,success,
2189_2.png,MEADOWS,A,0.8571428571428571,1.0,success,
2189_3.png,CLOSE,A,1.0,1.0,success,
218_1.png,CRANK,A,0.8,1.0,success,
218_2.png,UP,A,1.0,1.0,success,
218_3.png,YOUR,A,1.0,1.0,success,
218_4.png,INNER,A,1.0,1.0,success,
2191_1.png,CONTACT,A,0.8571428571428571,1.0,success,
2192_12.png,NATIONAL,A,0.875,1.0,success,
2192_5.png,1,A,1.0,1.0,success,
2192_6.png,BALANCE,A,0.8571428571428571,1.0,success,
2192_7.png,THE,A,1.0,1.0,success,
2196_1.png,TWENTY,A,1.0,1.0,success,
2196_2.png,65,A,1.0,1.0,success,
2196_3.png,NW,A,1.0,1.0,success,
2196_4.png,FLANDERS,A,0.875,1.0,success,
219_1.png,CRANK,A,0.8,1.0,success,
219_2.png,UP,A,1.0,1.0,success,
219_3.png,YOUR,A,1.0,1.0,success,
219_4.png,INNER,A,1.0,1.0,success,
219_5.png,AC,A,0.5,1.0,success,
21_1.png,WELCOME,A,1.0,1.0,success,
2200_1.png,34,A,1.0,1.0,success,
2200_10.png,RECEPTION,A,1.0,1.0,success,
2200_11.png,PARKING,A,0.8571428571428571,1.0,success,
2200_12.png,THREE,A,1.0,1.0,success,
2200_15.png,MELROSE,A,1.0,1.0,success,
2200_18.png,SIX,A,1.0,1.0,success,
2200_2.png,THE,A,1.0,1.0,success,
2200_3.png,VALE,A,0.75,1.0,success,
2200_4.png,GROSVENOR,A,1.0,1.0,success,
2200_7.png,RESTAURANT,A,0.9,1.0,success,
2201_1.png,46,A,1.0,1.0,success,
2201_12.png,COTTAGE,A,0.8571428571428571,1.0,success,
2201_2.png,31,A,1.0,1.0,success,
2201_7.png,LGDNEY,A,1.0,1.0,success,
2201_8.png,167,A,1.0,1.0,success,
2201_9.png,40,A,1.0,1.0,success,
2202_3.png,THIS,A,1.0,1.0,success,
2202_4.png,IS,A,1.0,1.0,success,
2202_5.png,INDOOR,A,1.0,1.0,success,
2204_4.png,EXCLUSIVE,A,1.0,1.0,success,
2204_5.png,DEVELOPMENT,A,1.0,1.0,success,
2204_6.png,OD,A,1.0,1.0,success,
2205_4.png,1989,A,1.0,1.0,success,
2205_5.png,BALL,A,0.75,1.0,success,
2206_1.png,CONTACT,A,0.8571428571428571,1.0,success,
2209_2.png,GLOVES,A,1.0,1.0,success,
2209_3.png,49,A,1.0,1.0,success,
220_1.png,MICKEY,A,1.0,1.0,success,
220_3.png,SWEET,A,1.0,1.0,success,
220_4.png,TEA,A,0.6666666666666666,1.0,success,
2210_1.png,CORRESLAW,A,0.8888888888888888,1.0,success,
2211_1.png,SOUTH,A,1.0,1.0,success,
2211_2.png,HOLME,A,1.0,1.0,success,
2211_3.png,GLEN,A,1.0,1.0,success,
2211_4.png,SIDE,A,1.0,1.0,success,
2220_1.png,A,A,0.0,0.0,success,
2220_6.png,IN,A,1.0,1.0,success,
2220_7.png,GUJARAT,A,0.8571428571428571,1.0,success,
2220_8.png,AIRCEL,A,0.8333333333333334,1.0,success,
2222_1.png,120,A,1.0,1.0,success,
2223_5.png,STREET,A,1.0,1.0,success,
2223_6.png,LIGHT,A,1.0,1.0,success,
2223_7.png,SOLUTIONS,A,1.0,1.0,success,
2225_2.png,DAYS,A,0.75,1.0,success,
2225_3.png,FREE,A,1.0,1.0,success,
2227_1.png,93,A,1.0,1.0,success,
222_1.png,GIVENCHY,A,1.0,1.0,success,
2230_1.png,NEWS,A,1.0,1.0,success,
2230_2.png,MADE,A,0.75,1.0,success,
2230_3.png,EXCITING,A,1.0,1.0,success,
2231_1.png,NEWS,A,1.0,1.0,success,
2232_3.png,AP,A,0.5,1.0,success,
2235_1.png,QUAINTES,A,0.875,1.0,success,
2235_2.png,HOUSE,A,1.0,1.0,success,
2237_1.png,I,A,1.0,1.0,success,
2237_2.png,DID,A,1.0,1.0,success,
2237_7.png,NOW,A,1.0,1.0,success,
2237_8.png,I,A,1.0,1.0,success,
2237_9.png,DO,A,1.0,1.0,success,
223_1.png,TEA,A,0.6666666666666666,1.0,success,
223_2.png,MICKEY,A,1.0,1.0,success,
223_3.png,DS,A,1.0,1.0,success,
2240_1.png,CEYLINCO,A,1.0,1.0,success,
2244_1.png,DAY,A,0.6666666666666666,1.0,success,
2244_2.png,DREAMER,A,0.8571428571428571,1.0,success,
224_1.png,JALAN,A,0.8,1.0,success,
224_2.png,MASJID,A,0.8333333333333334,1.0,success,
224_3.png,10200,A,1.0,1.0,success,
224_4.png,PPINANG,A,0.8571428571428571,1.0,success,
2251_1.png,LOWER,A,1.0,1.0,success,
2251_2.png,COOMBE,A,1.0,1.0,success,
2252_4.png,DIN,A,1.0,1.0,success,
2252_5.png,JEETO,A,1.0,1.0,success,
2254_1.png,VILLA,A,0.8,1.0,success,
2254_14.png,56,A,1.0,1.0,success,
2254_15.png,3,A,1.0,1.0,success,
2254_6.png,ROSLYN,A,1.0,1.0,success,
2254_7.png,AVE,A,0.6666666666666666,1.0,success,
2254_8.png,TAKOMA,A,0.8333333333333334,1.0,success,
2254_9.png,154,A,1.0,1.0,success,
2255_1.png,172,A,1.0,1.0,success,
2255_6.png,64,A,1.0,1.0,success,
2255_7.png,39,A,1.0,1.0,success,
2255_8.png,136,A,1.0,1.0,success,
225_1.png,INFO,A,1.0,1.0,success,
225_2.png,DAY,A,0.6666666666666666,1.0,success,
225_4.png,3RD,A,1.0,1.0,success,
225_5.png,AUGUST,A,0.8333333333333334,1.0,success,
225_6.png,11AM,A,0.75,1.0,success,
225_7.png,8PM,A,1.0,1.0,success,
225_8.png,WWWMOTHERWELLACUK,A,0.9411764705882353,1.0,success,
225_9.png,WWWPOSTERPLUSCOUK,A,1.0,1.0,success,
2262_1.png,THE,A,1.0,1.0,success,
2262_2.png,CLONES,A,1.0,1.0,success,
2266_1.png,15,A,1.0,1.0,success,
226_2.png,BANK,A,0.75,1.0,success,
226_3.png,OF,A,1.0,1.0,success,
226_4.png,INDIA,A,0.8,1.0,success,
226_5.png,ASSOCIATE,A,0.8888888888888888,1.0,success,
226_6.png,BANKS,A,0.8,1.0,success,
2273_3.png,8,A,1.0,1.0,success,
2274_1.png,45,A,1.0,1.0,success,
2276_1.png,ABBEY,A,0.8,1.0,success,
2279_1.png,HILLCREST,A,1.0,1.0,success,
2281_1.png,63,A,1.0,1.0,success,
2281_2.png,15,A,1.0,1.0,success,
2281_3.png,8,A,1.0,1.0,success,
2285_2.png,HYGIENE,A,1.0,1.0,success,
2285_4.png,FOOD,A,1.0,1.0,success,
2290_3.png,13,A,1.0,1.0,success,
2290_4.png,CORRIE,A,1.0,1.0,success,
2290_5.png,HOLDINGS,A,1.0,1.0,success,
2291_1.png,THE,A,1.0,1.0,success,
2291_2.png,MALT,A,0.75,1.0,success,
2291_3.png,HOUSE,A,1.0,1.0,success,
2294_1.png,2571,A,1.0,1.0,success,
2294_2.png,SOUTH,A,1.0,1.0,success,
2294_3.png,PINE,A,1.0,1.0,success,
2295_1.png,YOUR,A,1.0,1.0,success,
2295_2.png,NAMR,A,0.75,1.0,success,
2295_3.png,HERE,A,1.0,1.0,success,
2297_5.png,OAK,A,0.6666666666666666,1.0,success,
2297_6.png,TREE,A,1.0,1.0,success,
2297_7.png,VILLAS,A,0.8333333333333334,1.0,success,
2297_8.png,27,A,1.0,1.0,success,
2297_9.png,222,A,1.0,1.0,success,
2298_3.png,OAK,A,0.6666666666666666,1.0,success,
2298_4.png,TREE,A,1.0,1.0,success,
2298_5.png,VILLAS,A,0.8333333333333334,1.0,success,
2299_1.png,SCHO,A,1.0,1.0,success,
2299_2.png,FIELD,A,1.0,1.0,success,
2299_3.png,ROAD,A,0.75,1.0,success,
229_1.png,MEDICSCIENTIST,A,1.0,1.0,success,
2301_5.png,NIKKI,A,1.0,1.0,success,
2301_6.png,BRADY,A,0.8,1.0,success,
2301_7.png,KARI,A,0.75,1.0,success,
2303_2.png,VIEW,A,1.0,1.0,success,
2305_1.png,5,A,1.0,1.0,success,
230_1.png,ADVERTISE,A,0.8888888888888888,1.0,success,
230_2.png,ON,A,1.0,1.0,success,
230_3.png,ME,A,1.0,1.0,success,
230_4.png,ITS,A,1.0,1.0,success,
230_5.png,EASIER,A,0.8333333333333334,1.0,success,
230_6.png,THAN,A,0.75,1.0,success,
230_7.png,YOU,A,1.0,1.0,success,
2311_1.png,WELCOME,A,1.0,1.0,success,
2312_1.png,33,A,1.0,1.0,success,
2313_1.png,21,A,1.0,1.0,success,
2314_1.png,NUMBER,A,1.0,1.0,success,
2314_6.png,SURREY,A,1.0,1.0,success,
2314_7.png,MEWS,A,1.0,1.0,success,
2314_8.png,CLICK,A,1.0,1.0,success,
2316_1.png,17,A,1.0,1.0,success,
2316_2.png,PENROSE,A,1.0,1.0,success,
2316_3.png,COURT,A,1.0,1.0,success,
2319_1.png,DEALING,A,0.8571428571428571,1.0,success,
2319_2.png,DRUGS,A,1.0,1.0,success,
2319_3.png,DONT,A,1.0,1.0,success,
2319_6.png,WELL,A,1.0,1.0,success,
2319_8.png,OURSELVES,A,1.0,1.0,success,
2319_9.png,IN,A,1.0,1.0,success,
231_1.png,GIVE,A,1.0,1.0,success,
231_2.png,WAY,A,0.6666666666666666,1.0,success,
2320_1.png,2419,A,1.0,1.0,success,
2327_1.png,BELLWAY,A,0.8571428571428571,1.0,success,
2327_2.png,STYLISH,A,1.0,1.0,success,
2327_3.png,NEW,A,1.0,1.0,success,
2329_1.png,MAKING,A,0.8333333333333334,1.0,success,
2329_2.png,IT,A,1.0,1.0,success,
2329_3.png,BETTER,A,1.0,1.0,success,
232_1.png,STATE,A,0.8,1.0,success,
232_2.png,BANK,A,0.75,1.0,success,
232_3.png,OF,A,1.0,1.0,success,
232_4.png,INDIA,A,0.8,1.0,success,
2332_1.png,IVY,A,1.0,1.0,success,
2332_2.png,COTTAGE,A,0.8571428571428571,1.0,success,
2334_1.png,10,A,1.0,1.0,success,
2335_1.png,PEACE,A,0.8,1.0,success,
2335_2.png,HAVEN,A,0.8,1.0,success,
2336_2.png,CHILD,A,1.0,1.0,success,
2336_3.png,FIRST,A,1.0,1.0,success,
2336_4.png,AND,A,0.6666666666666666,1.0,success,
2338_3.png,SPACE,A,0.8,1.0,success,
2338_4.png,FOR,A,1.0,1.0,success,
2338_5.png,LESS,A,1.0,1.0,success,
2340_1.png,CALA,A,0.75,1.0,success,
2340_2.png,HOMES,A,1.0,1.0,success,
2340_3.png,AT,A,0.5,1.0,success,
2342_2.png,FOR,A,1.0,1.0,success,
2342_3.png,WELLCHILD,A,1.0,1.0,success,
2342_4.png,VISITS,A,1.0,1.0,success,
234_2.png,BANK,A,0.75,1.0,success,
234_3.png,OF,A,1.0,1.0,success,
234_4.png,INDIA,A,0.8,1.0,success,
2351_1.png,KELLIMAR,A,0.875,1.0,success,
2352_1.png,89,A,1.0,1.0,success,
2353_1.png,MAXIMUS,A,0.8571428571428571,1.0,success,
2354_1.png,RIO,A,1.0,1.0,success,
2357_4.png,5,A,1.0,1.0,success,
2357_5.png,10,A,1.0,1.0,success,
2358_1.png,361,A,1.0,1.0,success,
2359_5.png,WEBS,A,1.0,1.0,success,
2359_6.png,PROVIDES,A,1.0,1.0,success,
2359_7.png,YOUR,A,1.0,1.0,success,
2361_1.png,GOLF,A,1.0,1.0,success,
2361_2.png,VIEW,A,1.0,1.0,success,
2361_3.png,2,A,1.0,1.0,success,
2361_4.png,22,A,1.0,1.0,success,
2362_1.png,100,A,1.0,1.0,success,
2365_1.png,AWAYSIDE,A,0.875,1.0,success,
2366_1.png,INNISKEEL,A,1.0,1.0,success,
2368_1.png,AXHOLME,A,0.8571428571428571,1.0,success,
2368_2.png,HOUSE,A,1.0,1.0,success,
2370_1.png,20721,A,1.0,1.0,success,
2372_1.png,MILLER,A,1.0,1.0,success,
2374_1.png,MELIN,A,1.0,1.0,success,
2374_2.png,CWMLLWCHWR,A,1.0,1.0,success,
2374_3.png,MILL,A,1.0,1.0,success,
2375_1.png,GWALIAB,A,0.8571428571428571,1.0,success,
2380_1.png,TRADEWINDS,A,0.9,1.0,success,
2381_1.png,IMPERIAL,A,0.875,1.0,success,
2383_2.png,MOBILE,A,1.0,1.0,success,
2383_3.png,PLAY,A,0.75,1.0,success,
2383_4.png,YOUR,A,1.0,1.0,success,
2385_1.png,TOTAL,A,0.8,1.0,success,
2385_2.png,HOARDINGS,A,0.8888888888888888,1.0,success,
2386_1.png,KELOWNA,A,0.8571428571428571,1.0,success,
2386_2.png,BMW,A,1.0,1.0,success,
2387_1.png,4,A,1.0,1.0,success,
238_1.png,1,A,1.0,1.0,success,
238_2.png,JALAN,A,0.8,1.0,success,
238_3.png,PENDIDIKAN,A,0.9,1.0,success,
2391_1.png,JINDALS,A,0.8571428571428571,1.0,success,
2395_1.png,66,A,1.0,1.0,success,
2396_1.png,COBBLE,A,1.0,1.0,success,
2398_1.png,4,A,1.0,1.0,success,
2399_1.png,7,A,1.0,1.0,success,
2400_1.png,9,A,1.0,1.0,success,
2402_1.png,HIGH,A,1.0,1.0,success,
2402_2.png,TREES,A,1.0,1.0,success,
2403_1.png,HOUSE,A,1.0,1.0,success,
2403_2.png,NAME,A,0.75,1.0,success,
2403_3.png,COM,A,1.0,1.0,success,
2404_1.png,HOUSE,A,1.0,1.0,success,
2404_2.png,NAME,A,0.75,1.0,success,
2405_1.png,THE,A,1.0,1.0,success,
2409_1.png,87,A,1.0,1.0,success,
2410_1.png,255,A,1.0,1.0,success,
2411_1.png,36,A,1.0,1.0,success,
2412_5.png,JUBILEE,A,1.0,1.0,success,
2412_6.png,RD,A,1.0,1.0,success,
2412_7.png,36,A,1.0,1.0,success,
2413_1.png,FIELD,A,1.0,1.0,success,
2413_2.png,GREEN,A,1.0,1.0,success,
2413_3.png,LODGE,A,1.0,1.0,success,
2415_3.png,HOUSE,A,1.0,1.0,success,
2415_4.png,KINGSMEAD,A,0.8888888888888888,1.0,success,
2416_1.png,DINGLE,A,1.0,1.0,success,
2417_3.png,RIKHYS,A,1.0,1.0,success,
2419_2.png,ACCOUNTANCY,A,0.9090909090909091,1.0,success,
2419_3.png,A,A,0.0,0.0,success,
2419_4.png,GLOBAL,A,0.8333333333333334,1.0,success,
241_1.png,EN,A,1.0,1.0,success,
241_2.png,ALIBABA,A,0.8571428571428571,1.0,success,
241_3.png,COM,A,1.0,1.0,success,
2421_1.png,ENJOY,A,1.0,1.0,success,
2421_2.png,IT,A,1.0,1.0,success,
2421_3.png,ALL,A,0.6666666666666666,1.0,success,
2423_1.png,28,A,1.0,1.0,success,
2424_1.png,HAIER,A,0.8,1.0,success,
2424_2.png,THE,A,1.0,1.0,success,
2424_7.png,HAIER,A,0.8,1.0,success,
2424_8.png,REFRIGERATORS,A,0.9230769230769231,1.0,success,
2424_9.png,HAIER,A,0.8,1.0,success,
2430_1.png,625,A,1.0,1.0,success,
2433_1.png,KIRKSTONE,A,1.0,1.0,success,
2433_2.png,CATHEDRAL,A,0.8888888888888888,1.0,success,
2433_7.png,ENTRANCE,A,0.875,1.0,success,
2433_8.png,BRATHAY,A,0.8571428571428571,1.0,success,
2433_9.png,SKELWITH,A,1.0,1.0,success,
2437_1.png,INK,A,1.0,1.0,success,
2437_2.png,CARTRIDGES,A,0.9,1.0,success,
243_1.png,WWW,A,1.0,1.0,success,
243_2.png,ALIBABA,A,0.8571428571428571,1.0,success,
243_3.png,COM,A,1.0,1.0,success,
2444_1.png,TWIN,A,1.0,1.0,success,
2444_2.png,OAKS,A,0.75,1.0,success,
2444_3.png,54,A,1.0,1.0,success,
2447_1.png,PROSPECT,A,1.0,1.0,success,
2447_3.png,STREET,A,1.0,1.0,success,
2448_1.png,THE,A,1.0,1.0,success,
2448_2.png,SALMON,A,0.8333333333333334,1.0,success,
244_1.png,WWW,A,1.0,1.0,success,
244_2.png,ALIBABA,A,0.8571428571428571,1.0,success,
244_3.png,COM,A,1.0,1.0,success,
2450_1.png,BROOK,A,1.0,1.0,success,
2450_2.png,HOUSE,A,1.0,1.0,success,
2453_1.png,23,A,1.0,1.0,success,
2457_1.png,VALERIE,A,0.8571428571428571,1.0,success,
2458_1.png,LACEY,A,0.8,1.0,success,
245_1.png,TC,A,1.0,1.0,success,
245_2.png,ISTANBUL,A,0.875,1.0,success,
245_3.png,UNIVERSITESI,A,1.0,1.0,success,
245_4.png,AVCILAR,A,0.8571428571428571,1.0,success,
245_5.png,YERLESKESI,A,1.0,1.0,success,
2461_1.png,101,A,1.0,1.0,success,
2462_2.png,PRICES,A,1.0,1.0,success,
2462_3.png,OFF,A,1.0,1.0,success,
2462_4.png,SALE,A,0.75,1.0,success,
2463_3.png,NEWEST,A,1.0,1.0,success,
2463_4.png,LUXURY,A,1.0,1.0,success,
2463_5.png,ADDRESS,A,0.8571428571428571,1.0,success,
2464_1.png,HAPPY,A,0.8,1.0,success,
2464_6.png,THE,A,1.0,1.0,success,
2464_7.png,YEAR,A,0.75,1.0,success,
2469_1.png,THE,A,1.0,1.0,success,
2469_2.png,LOOKOUT,A,1.0,1.0,success,
2470_1.png,58,A,1.0,1.0,success,
2475_1.png,5,A,1.0,1.0,success,
2477_1.png,RNAYE,A,0.8,1.0,success,
2477_2.png,SINGS,A,1.0,1.0,success,
2482_1.png,LAKETHWAITE,A,0.9090909090909091,1.0,success,
2492_1.png,THE,A,1.0,1.0,success,
2492_2.png,POTTING,A,1.0,1.0,success,
2492_3.png,SHED,A,1.0,1.0,success,
2497_3.png,THE,A,1.0,1.0,success,
2497_4.png,VILLA,A,0.8,1.0,success,
2497_5.png,HILL,A,1.0,1.0,success,
2497_7.png,WINSFIELD,A,1.0,1.0,success,
249_1.png,BEER,A,1.0,1.0,success,
249_2.png,LED,A,1.0,1.0,success,
24_1.png,BEIJING,A,1.0,1.0,success,
24_2.png,2008,A,1.0,1.0,success,
2502_1.png,GRANARY,A,0.8571428571428571,1.0,success,
2502_2.png,COTTAGE,A,0.8571428571428571,1.0,success,
2503_1.png,TWENTY,A,1.0,1.0,success,
2503_2.png,EIGHT,A,1.0,1.0,success,
2504_1.png,54,A,1.0,1.0,success,
2508_1.png,22,A,1.0,1.0,success,
2512_12.png,WELCOME,A,1.0,1.0,success,
2512_13.png,TO,A,1.0,1.0,success,
2512_14.png,SIGN,A,1.0,1.0,success,
2512_19.png,ROLAND,A,0.8333333333333334,1.0,success,
2512_20.png,HOWARD,A,0.8333333333333334,1.0,success,
2512_21.png,MD,A,1.0,1.0,success,
2512_23.png,GRAHAMS,A,0.8571428571428571,1.0,success,
2512_3.png,GLENDALE,A,0.875,1.0,success,
2512_4.png,MUM,A,1.0,1.0,success,
2512_5.png,AND,A,0.6666666666666666,1.0,success,
2512_6.png,DAD,A,0.6666666666666666,1.0,success,
2512_8.png,ROOM,A,1.0,1.0,success,
2515_1.png,23,A,1.0,1.0,success,
2516_1.png,38,A,1.0,1.0,success,
2517_1.png,22,A,1.0,1.0,success,
2520_2.png,WISTERIA,A,0.875,1.0,success,
2520_3.png,HOUSE,A,1.0,1.0,success,
2522_1.png,TWELVE,A,1.0,1.0,success,
2522_2.png,DENE,A,1.0,1.0,success,
2522_3.png,CLOSE,A,1.0,1.0,success,
2523_1.png,GULL,A,1.0,1.0,success,
2523_10.png,NEW,A,1.0,1.0,success,
2523_11.png,BURROW,A,1.0,1.0,success,
2523_13.png,TOURNESOL,A,1.0,1.0,success,
2523_14.png,MILL,A,1.0,1.0,success,
2523_15.png,COTTAGE,A,0.8571428571428571,1.0,success,
2523_16.png,FOUR,A,1.0,1.0,success,
2523_17.png,HOLLY,A,1.0,1.0,success,
2523_18.png,COTTAGE,A,0.8571428571428571,1.0,success,
2523_19.png,BADGER,A,0.8333333333333334,1.0,success,
2523_2.png,COTTAGE,A,0.8571428571428571,1.0,success,
2523_20.png,COTTAGE,A,0.8571428571428571,1.0,success,
2523_21.png,ORCHARD,A,0.8571428571428571,1.0,success,
2523_22.png,HOUSE,A,1.0,1.0,success,
2523_23.png,18,A,1.0,1.0,success,
2523_24.png,WISHING,A,1.0,1.0,success,
2523_25.png,WELL,A,1.0,1.0,success,
2523_26.png,CHARLTON,A,0.875,1.0,success,
2523_27.png,23,A,1.0,1.0,success,
2523_28.png,GARDEN,A,0.8333333333333334,1.0,success,
2523_3.png,KISWANI,A,0.8571428571428571,1.0,success,
2523_30.png,HARVEST,A,0.8571428571428571,1.0,success,
2523_31.png,HOME,A,1.0,1.0,success,
2523_6.png,SUNGANAKA,A,0.8888888888888888,1.0,success,
2523_7.png,HOUSE,A,1.0,1.0,success,
2523_9.png,THE,A,1.0,1.0,success,
2524_1.png,WELL,A,1.0,1.0,success,
2524_10.png,SIDE,A,1.0,1.0,success,
2524_12.png,ALDER,A,0.8,1.0,success,
2524_13.png,CLOSE,A,1.0,1.0,success,
2524_15.png,PALMER,A,0.8333333333333334,1.0,success,
2524_16.png,CLOSE,A,1.0,1.0,success,
2524_18.png,WELLFIELD,A,1.0,1.0,success,
2524_19.png,PLUM,A,1.0,1.0,success,
2524_2.png,COTTAGE,A,0.8571428571428571,1.0,success,
2524_20.png,TREE,A,1.0,1.0,success,
2524_21.png,COTTAGE,A,0.8571428571428571,1.0,success,
2524_22.png,ABBEY,A,0.8,1.0,success,
2524_23.png,COTTAGES,A,0.875,1.0,success,
2524_24.png,PRTIT,A,1.0,1.0,success,
2524_25.png,CHRESTIAN,A,0.8888888888888888,1.0,success,
2524_26.png,ANDYS,A,0.8,1.0,success,
2524_27.png,SHED,A,1.0,1.0,success,
2524_28.png,THE,A,1.0,1.0,success,
2524_29.png,PIG,A,1.0,1.0,success,
2524_3.png,ROSE,A,1.0,1.0,success,
2524_30.png,SHED,A,1.0,1.0,success,
2524_31.png,STUDIO,A,1.0,1.0,success,
2524_32.png,THISTLE,A,1.0,1.0,success,
2524_33.png,GRANGE,A,0.8333333333333334,1.0,success,
2524_34.png,FOURTEEN,A,1.0,1.0,success,
2524_35.png,CROFT,A,1.0,1.0,success,
2524_36.png,PLACE,A,0.8,1.0,success,
2524_37.png,12,A,1.0,1.0,success,
2524_38.png,ELGIN,A,1.0,1.0,success,
